Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.hemorrhage-thirst,Fury,2,3,ability,Hemorrhage Thirst,1,70,berserker.ability.frenzy,Passive: Enemy bleed damage restores the same amount of health. Triggering this on more than two consecutive turns causes two turns of unconsciousness.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.fatality,Fury,2,4,ability,Fatality,1,75,berserker.ability.hemorrhage-thirst,"Attempt to finish the enemy with double weapon damage. If the enemy survives, they immediately parry and counterattack. If the enemy dies, restore 15% of your maximum health."
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.composed-wrath,Fury,2,5,ability,Composed Wrath,2,80,berserker.ability.fatality,Passive: You can Attack or use Skills while under the effects of Frenzy.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.parry,Survival,3,1,ability,Parry,1,,,Passive: Chance to deflect some or all damage from an incoming melee attack. Cannot Parry while wielding a shield.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.pain-tolerance,Survival,3,2,ability,Pain Tolerance,1,65,berserker.ability.parry,Passive: Halve bleed damage and its melee vulnerability. Bandages heal twice as much as normal.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.final-assault,Survival,3,3,ability,Final Assault,1,70,berserker.ability.pain-tolerance,"When a melee blow would kill you, counterattack; if the attacker falls, stabilize at 1 HP."
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.reckless-onslaught,Survival,3,4,ability,Reckless Onslaught,2,75,berserker.ability.final-assault,Unleash an all-out attack for double weapon damage. Gain stacking Attack Up and Defense Down; being parried knocks you prone.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.guard-cleaver,Weapon Arts,4,2,ability,Guard Cleaver,1,,,A longsword discipline art that cuts through and weakens guard.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.reavers-mark,Weapon Arts,4,3,ability,Reaver's Mark,1,,,A battle axe discipline art that marks a foe to take increased weapon pressure.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.brace,Weapon Arts,4,4,ability,Brace,1,,,A polearm discipline art that prepares a defensive counter stance.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.anvil-strike,Weapon Arts,4,5,ability,Anvil Strike,1,,,A hammer discipline art that crushes defense and can suppress guard at mastery.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.guard-cleaver-2,Weapon Arts,5,2,ability,Guard Cleaver 2,2,,berserker.ability.guard-cleaver,A mastered longsword blow with greater force against an enemy's guard.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.reavers-mark-2,Weapon Arts,5,3,ability,Reaver's Mark 2,2,,berserker.ability.reavers-mark,A mastered reaping strike that deepens the mark left on its target.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.brace-2,Weapon Arts,5,4,ability,Brace 2,2,,berserker.ability.brace,A mastered defensive brace with greater force behind its answering strike.
Berserker,Second Promotion,Weapon Master,Blood Rage,3,0,0,1,1,2,5,2,0,3,Longsword; Battle Axe; Polearm; Hammer,Longsword; Battle Axe; Polearm; Hammer,Light,Light,"Berserkers are combat masters, driven by pure rage and vengeance. Their strength is so great, they gain the ability to dual wield two-handed weapons. Their further reliance on maneuverability limits the type of armor to light armor.",berserker.ability.anvil-strike-2,Weapon Arts,5,5,ability,Anvil Strike 2,2,,berserker.ability.anvil-strike,A mastered hammer blow with greater impact against armor and balance.
