Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.talent.greater-intercession,Devotional Grace,1,3,talent,Greater Intercession,1,75,hierophant.ability.graceful-intercession,Graceful Intercession is 35% stronger and its ward lasts one extra turn.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.dispel,Devotional Grace,1,4,ability,Dispel,1,80,hierophant.talent.greater-intercession,"Cast an anti-magic spell on your foe, removing any positive status effects."
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.talent.warded-faith,Devotional Grace,1,5,talent,Warded Faith,1,85,hierophant.ability.dispel,Each held Devotion reduces incoming damage by one additional percentage point.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.talent.abundant-grace,Devotional Grace,1,6,talent,Abundant Grace,1,90,hierophant.talent.warded-faith,Increase maximum Devotion by one.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.smite-3,Radiant Office,2,0,ability,Smite III,1,,,"The power of light rebukes the enemy, adding bonus holy damage to a successful main-hand attack roll and dealing additional damage to Undead and Fiends."
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.talent.luminous-doctrine,Radiant Office,2,1,talent,Luminous Doctrine,1,65,hierophant.ability.smite-3,Successful Holy pressure grants one additional Devotion once per action.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.resist-shadow,Radiant Office,2,2,ability,Resist Shadow,1,70,hierophant.talent.luminous-doctrine,Increase Shadow resistance outside battle for 100 steps of game time.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.devotional-rebuke,Radiant Office,2,3,ability,Devotional Rebuke,1,75,hierophant.ability.resist-shadow,Strike for normal weapon damage and add a Wisdom-scaled Holy rebuke.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.turn-undead-2,Radiant Office,2,4,ability,Turn Undead II,1,80,hierophant.ability.devotional-rebuke,A holy chant is recited with a chance to banish any nearby undead from existence.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.cleanse,Radiant Office,2,5,ability,Cleanse,1,85,hierophant.ability.turn-undead-2,You feel all ailments leave your body like a draught of panacea.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.silence,Radiant Office,2,6,ability,Silence,1,90,hierophant.ability.cleanse,"Tongue-tie the enemy's brain, making spell casting impossible."
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.heal-2,Pastoral Office,3,0,ability,Heal II,1,,,A glowing light envelopes your body and heals you for a percentage of the target's health.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.bless,Pastoral Office,3,1,ability,Bless,1,65,hierophant.ability.heal-2,"A prayer is spoken, bestowing a mighty blessing upon the caster's weapon, increasing melee damage."
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.sanctuary-ward,Pastoral Office,3,2,ability,Sanctuary Ward,1,70,hierophant.ability.bless,Spend all Devotion for a two-turn shield; larger spends cleanse and regenerate.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.shell,Pastoral Office,3,3,ability,Shell,1,75,hierophant.ability.sanctuary-ward,"The target is shrouded in a magical veil, lessening the damage from magic attacks."
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.reflect,Pastoral Office,3,4,ability,Reflect,1,80,hierophant.ability.shell,"A magical shield surrounds the user, reflecting incoming spells back at the caster."
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.talent.merciful-ward,Pastoral Office,3,5,talent,Merciful Ward,1,85,hierophant.ability.reflect,Meaningful direct healing raises a two-turn ward on its recipient.
Hierophant,Second Promotion,Cleric,Sacred Overchannel,1,1,3,1,1,0,2,2,3,3,Club; Staff,Shield,Cloth; Light,Cloth; Light,"A hierophant carries the cleric's shield and holy resolve into a more mystical form of combat. Staff, ward, and prayer move together, letting the hierophant stand forward without abandoning the healer's spellcraft.",hierophant.ability.bastion-prayer,Pastoral Office,3,6,ability,Bastion Prayer,1,90,hierophant.talent.merciful-ward,Spend one Devotion to raise Defense and Magic Defense for three turns.
