Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.promotion.stalwart-defender,Assault,1.5,7,promotion,Promote: Stalwart Defender,3,60,sentinel.talent.watchful-reprisal; sentinel.talent.resolute-guard; sentinel.talent.shielding-ward; sentinel.talent.braggadocious,
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.spell-block,Resistance,2,1,ability,Spell Block,1,35,sentinel.ability.adrenaline,Prepare to block a projectile spell using its power and your shield strength.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.rating.magic-defense-1,Resistance,2,2,rating,+20 Magic Defense,1,40,sentinel.ability.spell-block,Permanently increase Magic Defense by 20.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.bulwark-guard,Resistance,2,3,ability,Bulwark Guard,1,45,sentinel.rating.magic-defense-1,Create a powerful barrier that lasts for one turn.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.spell-reflection,Resistance,2,4,ability,Spell Reflection,1,50,sentinel.ability.bulwark-guard,Spell Block has a chance to reflect a blocked projectile spell at its caster.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.talent.shielding-ward,Resistance,2,5,talent,Shielding Ward,1,55,sentinel.ability.spell-reflection,Increase Magic Defense by 20% and halve damage remaining after Spell Block.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.adrenaline,Resolve Roots,2.5,0,ability,Adrenaline,1,,,"When in dire need, trigger the body's reserves to restore up to 20% of maximum health while below 10% health."
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.purge-weakness,Support,3,1,ability,Purge Weakness,1,35,sentinel.ability.adrenaline,Remove negative effects and become immune to them for two turns.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.health.health-1,Support,3,2,health,+50 HP,1,40,sentinel.ability.purge-weakness,Permanently increase maximum HP by 50.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.boast,Support,3,3,ability,Boast,1,45,sentinel.health.health-1,Gain temporary health and increased Resolve generation for three turns.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.talent.braggadocious,Support,3,5,talent,Braggadocious,1,55,sentinel.ability.boast,Increase maximum HP by 10% and convert unused Boast health into Resolve when it expires in combat.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.goad,Unbound,4,1,ability,Goad,1,,,Provoke the target into a berserking rage.
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.charge,Unbound,4,2,ability,Charge,1,,,"Charge the enemy, building momentum before stunning them and delivering a devastating weapon strike."
Sentinel,First Promotion,Warrior,,2,0,0,3,0,1,1,4,0,3,Fist; Sword; Club,Shield,Heavy,Heavy,"Masters of defensive tactics, Sentinels excel at enduring heavy assaults. Equipped with impenetrable shields and an array of defensive skills, this class specializes in mitigating damage, taunting enemies, and bolstering their resilience. Their unique abilities allow them to reflect enemy strikes and maintain a near-impervious stance against even the fiercest foes.",sentinel.ability.double-strike,Unbound,4,3,ability,Double Strike,1,,,Strike the enemy twice in rapid succession.
