Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.retaliate,Vanguard,1,5,ability,Retaliate,1,25,warrior.rating.defense.1; warrior.ability.shieldblock,Your skill with a shield makes quick responses your forte.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.promotion.lancer,Vanguard,1,7,promotion,Promote: Lancer,2,30,warrior.ability.retaliate,
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.rally,Bulwark,2,2,ability,Rally,1,10,warrior.ability.shieldblock,"Steel your resolve, increasing Defense and Magic Defense."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.rating.defense.2,Bulwark,2,3,rating,+10 Defense,1,,warrior.ability.rally,Permanently increase Defense by 10.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.dishearten,Bulwark,2,4,ability,Dishearten,1,20,warrior.rating.defense.2,"Shout at an enemy, reducing the melee damage they deal by 25% for three turns."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.aggressivepursuit,Bulwark,2,5,ability,Aggressive Pursuit,1,25,warrior.ability.dishearten,Passive: Make an advantaged main-hand attack when an enemy attempts to flee; a survivor escapes.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.promotion.sentinel,Bulwark,2,7,promotion,Promote: Sentinel,2,30,warrior.ability.aggressivepursuit,
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.shieldslam,Bulwark,2.5,0,ability,Shield Slam,1,,,"Slam the enemy with your shield, damaging with a chance to stun for several turns."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.shieldblock,Bulwark,2.5,1,ability,Shield Block,1,5,warrior.ability.shieldslam,"You are much more proficient with a shield than most, increasing the amount of damage blocked."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.goad,Command,3,2,ability,Goad,1,10,warrior.ability.shieldblock,Provoke the target into a berserking rage.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.chastise,Command,3,3,ability,Chastise,1,15,warrior.ability.goad,Passive: Shield Slam deals 25% more damage.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.rating.magic-defense.1,Command,3,4,rating,+10 Magic Defense,1,,warrior.ability.chastise,Permanently increase Magic Defense by 10.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.commitment,Command,3,5,ability,Commitment,1,25,warrior.rating.magic-defense.1,"Passive: Consecutive attacks against the same target gain stacking accuracy and critical-strike damage. The focus ends after another combat action, changing targets, or combat. Choosing Commitment closes the other Warrior promotions."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.promotion.paladin,Command,3,7,promotion,Promote: Paladin,2,30,warrior.ability.commitment,
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.disarm,Independent,4,0,ability,Disarm,1,,,"Surprise the enemy by attacking their weapon, knocking it out of their grasp. Disarmed characters have lower chance to hit and can't use certain abilities."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.rating.defense.3,Independent,4,1,rating,+10 Defense,1,,warrior.ability.disarm,Permanently increase Defense by 10.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.improveddefend,Independent,4,2,ability,Improved Defend,1,10,warrior.rating.defense.3,Passive: Defend grants an additional 15% damage reduction.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.upsurge,Independent,4,3,ability,Upsurge,1,15,warrior.ability.improveddefend,Reach deep and grant all allies temporary health equal to 15% of their maximum health for three turns.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.parry,Independent,4,4,ability,Parry,1,20,warrior.ability.upsurge,Passive: Chance to deflect some or all damage from an incoming melee attack. Cannot Parry while wielding a shield.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.battlecry,Independent,5,0,ability,Battle Cry,1,,,"Let out a battle cry, boosting your attack."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.adrenaline,Independent,5,1,ability,Adrenaline,1,5,warrior.ability.battlecry,"When in dire need, trigger the body's reserves to restore up to 20% of maximum health while below 10% health."
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.health.25,Independent,5,2,health,+25 HP,1,,warrior.ability.adrenaline,Permanently increase maximum HP by 25.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.doublestrike,Independent,5,3,ability,Double Strike,1,15,warrior.health.25,Strike the enemy twice in rapid succession.
Warrior,Base,,,2,0,0,2,0,1,3,2,0,1,Dagger; Sword; Club; Longsword; Battle Axe; Hammer,Shield,Light; Medium; Heavy,Light; Medium; Heavy,"Warriors are weapon specialists that rely on strength and defense. While unable to cast spells, they have access to a wide variety of combat skills that make them deadly in combat. The most stout of the bass classes, this character is best for someone who wants to hack and slash their way through the game.",warrior.ability.achillesheel,Independent,5,4,ability,Achilles Heel,1,20,warrior.ability.doublestrike,Launch a targeted main-hand attack that cripples the target's speed and makes it easier to knock prone.
