Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.jump-mod.rend,Assault Mods,2,4,talent,Rend,1,50,lancer.jump-mod.thrust,Unlock the Rend Jump modification.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",dragoon.jump-mod.quake,Assault Mods,2,6,talent,Quake,1,65,lancer.jump-mod.rend,Unlock the Quake Jump modification.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",dragoon.jump-mod.soaring-strike,Assault Mods,2,7,talent,Soaring Strike,1,70,dragoon.jump-mod.quake,Unlock the Soaring Strike Jump modification.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.lance-sweep,Polearm Discipline,3,1,ability,Lance Sweep,1,,lancer.ability.polearm-proficiency,"Sweep a polearm through the target for normal weapon damage, reducing its Speed for two turns."
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.extended-reach,Polearm Assault,3,2,ability,Extended Reach,1,,lancer.ability.lance-sweep,A main-hand polearm removes the accuracy penalty against flying creatures.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.zephyrstrike,Polearm Assault,3,3,ability,Zephyrstrike,1,,lancer.ability.extended-reach,You strike with the timing of a sudden gale.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.swing-and-bash,Polearm Assault,3,4,ability,Swing & Bash,1,,lancer.ability.zephyrstrike,Follow a weapon attack with a shield attack.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.polearm-proficiency,Polearm Discipline,4,0,ability,Polearm Proficiency,1,,,"You can wield a two-handed polearm with a shield, but your accuracy and damage suffer."
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.polearm-excellence,Polearm Assault,4,5,ability,Polearm Excellence,2,,lancer.ability.polearm-proficiency,You can wield a two-handed polearm with a shield without accuracy or damage penalties.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",dragoon.rating.attack-1,Polearm Assault,4,6,rating,+30 Attack,1,,lancer.ability.polearm-excellence,Permanently increase Attack by 30.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",dragoon.ability.polearm-mastery,Polearm Assault,4,7,ability,Polearm Mastery,2,80,dragoon.rating.attack-1,Your one-handed polearm technique grants bonus accuracy and damage.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.phalanx,Polearm Guard,5,1,ability,Phalanx,1,,lancer.ability.polearm-proficiency,Gain defensive advantage while wielding a polearm in the main hand.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.critical-vigor,Polearm Guard,5,2,ability,Critical Vigor,1,,lancer.ability.phalanx,Critical weapon hits have a chance to restore health.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.health.health-1,Polearm Guard,5,3,health,+50 HP,1,45,lancer.ability.critical-vigor,Permanently increase maximum HP by 50.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.dragon-soul,Polearm Guard,5,4,ability,Dragon Soul,1,,lancer.health.health-1,Lethal damage has a chance to leave you at 1 HP and grant the next turn.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",dragoon.ability.dragonheart,Polearm Guard,5,7,ability,Dragonheart,2,75,lancer.ability.dragon-soul,Improves Dragon Soul's trigger chance and restores 25% maximum HP.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",lancer.ability.true-strike,Unbound,6,3,ability,True Strike,1,,,Attack that is guaranteed to hit at the cost of damage.
Dragoon,Second Promotion,Lancer,Draconic Onslaught,2,0,0,2,1,2,4,3,0,3,Sword; Polearm,Shield,Heavy,Heavy,"Masters of spears, lances, and polearms and gifted with supernatural abilities, Dragoons have become legendary for their grace and power. Their intense training, said to have been passed down by the dragon riders of old, allows these warriors to leap unnaturally high into the air and strike their foes with deadly force from above.",dragoon.ability.true-piercing-strike,Unbound,6,7,ability,True Piercing Strike,1,75,lancer.ability.true-strike,"Attack that is guaranteed to hit and that pierces the enemy's defenses, ignoring armor and defenses but reduces weapon damage."
