Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.divine-wind,Master Modifiers,1,3,ability,Divine Wind,1,65,wizard.ability.tornado,"Call upon Fujin to lift grounded enemies or crash flying enemies to the ground, leaving them prone."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.unrelenting-waves,Master Modifiers,1,4,ability,Unrelenting Waves,1,65,wizard.ability.tsunami,Water spells gain a chance to recur on successive turns.
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.aftershock,Master Modifiers,1,5,ability,Aftershock,1,65,wizard.ability.earthquake,"Earth spells reverberate through the ground, repeatedly damaging one or more enemies."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.magic-missile-3,Grand Arcana,2,0,ability,Magic Missile III,1,,,"Orbs of energy shoots forth from the caster, dealing non-elemental damage."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.fragmentation,Grand Arcana,2,1,ability,Fragmentation,1,65,wizard.ability.magic-missile-3,"Each Magic Missile projectile has a chance to fragment on impact, leaving Arcane crystal shards on the battlefield."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.mana-splinters,Grand Arcana,2,2,ability,Mana Splinters,1,70,wizard.ability.fragmentation,"Mana Rupture shatters every Arcane crystal shard, damaging all enemies while the returning force restores the caster's mana."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.detonation-cascade,Grand Arcana,2,3,ability,Detonation Cascade,1,75,wizard.ability.mana-splinters,Kinetic Explosion detonates scattered Arcane crystal shards into smaller explosions.
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.photon-sphere,Grand Arcana,2,6,ability,Unknown,1,,,"Collapse a sphere of light across every enemy, striking each target repeatedly with non-elemental damage."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.spaghettification,Grand Arcana,2,7,ability,Spaghettification,1,,wizard.ability.photon-sphere,"Photon Sphere gains a chance to pull a target apart, instantly erasing it from existence."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.counterspell,Master Control,3,0,ability,Counterspell,1,,,Automatically answer an incoming attack spell with a spell of your own.
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.gravitational-pull,Master Control,3,1,ability,Gravitational Pull,1,65,wizard.ability.counterspell,"Increase the gravitational well under a target, dealing non-elemental force damage. Grounded creatures are slowed for two turns; flying creatures are pinned down and cannot act."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.petrify,Master Control,3,4,ability,Petrify,1,80,wizard.ability.gravitational-pull,Gaze at the enemy and turn them into stone.
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.volitation,Spatial Illusion,4,0,ability,Volitation,1,,,Float above hazardous ground for a short time.
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.mirror-image-2,Spatial Illusion,4,1,ability,Mirror Image II,1,65,wizard.ability.volitation,"Create an illusion to fool the enemy into seeing multiple of the user, sometimes causing the enemy to target the wrong one. The illusion lasts until until the user is hit."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.multiplicity,Spatial Illusion,4,2,ability,Multiplicity,1,70,wizard.ability.mirror-image-2,"If combat ends while Mirror Image is active, restore 5% of maximum health for every duplicate still active."
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.teleport,Spatial Illusion,4,3,ability,Teleport,1,75,wizard.ability.multiplicity,Teleport the user to a previously set location on the same level.
Wizard,Second Promotion,Sorcerer,Spell Mastery,0,3,2,0,1,1,0,1,5,4,Dagger; Staff,Tome,Cloth,Cloth,"The Wizard is a master of arcane magic, unparalleled in their magical ability. Being able to cast the most powerful spells makes the wizard an ideal class for anyone who prefers to live fast and die hard if not properly prepared.",wizard.ability.triplecast,Spatial Illusion,4,6,ability,Triplecast,1,90,wizard.ability.teleport,Cast multiple spells in a single turn.
