Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.detect-animal,Naturalism,1,4,ability,Detect Animal,1,20,pathfinder.ability.call-animal,"Cast outside combat. For 50 steps, encounters with Animal enemies may be detected in time to fight or avoid them. Casting another Detect spell replaces this one."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.creature-comforts,Naturalism,1,5,ability,Creature Comforts,1,25,pathfinder.ability.detect-animal,"Pacify nearby animals, reducing encounters or urging them from combat."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.stumble-upon,Ranger,2,0,ability,Stumble Upon,1,,,"Attack the target and follow with a trip attempt. On a complete miss, pass a DEX check or fall prone."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.zephyrstrike,Ranger,2,1,ability,Zephyrstrike,1,5,pathfinder.ability.stumble-upon,You strike with the timing of a sudden gale.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.cautious-assault,Ranger,2,2,ability,Cautious Assault,1,10,pathfinder.ability.zephyrstrike,Passive: Increase dodge chance against counterattacks.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.honed-attack,Ranger,2,3,ability,Honed Attack,1,15,pathfinder.ability.cautious-assault,Passive: Increase the damage bonus from critical hits by 25%.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.unnatural-purge,Ranger,2,4,ability,Unnatural Purge,1,20,pathfinder.ability.honed-attack,"Strike an enemy, dealing 50% more damage to unnatural creatures."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.bounce-back,Ranger,2,5,ability,Bounce Back,1,25,pathfinder.ability.unnatural-purge,Passive: Recover from Prone more quickly.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.promotion.ranger,Ranger,2,7,promotion,Promote: Ranger,2,30,pathfinder.ability.call-animal; pathfinder.ability.bounce-back; pathfinder.rating.attack.1,
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.piercingstrike,Melee,3,0,ability,Piercing Strike,1,,,"Pierces the enemy's defenses, ignoring armor and defenses."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.quickstep,Melee,3,1,ability,Quickstep,1,5,pathfinder.ability.piercingstrike,"You fight light on your feet, improving your ability to evade attacks."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.rating.attack.1,Melee,3,2,rating,+10 Attack,1,,pathfinder.ability.quickstep,Permanently increase Attack by 10.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.parry,Melee,3,4,ability,Parry,1,20,pathfinder.rating.attack.1,Passive: Chance to deflect some or all damage from an incoming melee attack. Cannot Parry while wielding a shield.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.truestrike,Melee,3,5,ability,True Strike,1,25,pathfinder.ability.parry,Attack that is guaranteed to hit at the cost of damage.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.spirit-strike,Shaman,4,0,ability,Spirit Strike,1,,,Attack and deal additional spirit damage when your Wisdom is higher.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.conversion,Shaman,4,1,ability,Conversion,1,5,pathfinder.ability.spirit-strike,Passive: Elemental spell damage empowers the next melee critical strike.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.mana.25,Shaman,4,2,mana,+25 MP,1,,pathfinder.ability.conversion,Permanently increase maximum MP by 25.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.hydration,Shaman,4,3,ability,Hydration,1,15,pathfinder.mana.25,"Bath yourself in restorative waters, healing for an initial amount then more over time."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.very-superstitious,Shaman,4,4,ability,Very Superstitious,1,20,pathfinder.ability.hydration,Passive: Negative status effects may create a matching-duration damage barrier.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.primal-trance,Shaman,4,5,ability,Primal Trance,1,25,pathfinder.ability.very-superstitious,"Charge for one turn, then automatically cast increasingly powerful elemental spells."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.promotion.shaman,Shaman,4,7,promotion,Promote: Shaman,2,30,pathfinder.rating.attack.1; pathfinder.ability.primal-trance; pathfinder.ability.gust,
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.tremor,Elemental,5,0,ability,Tremor,1,,,"The ground shakes, causing objects to fall and damage the enemy."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.waterjet,Elemental,5,1,ability,Water Jet,1,5,pathfinder.ability.tremor,A jet of water erupts from beneath the enemy's feet.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.gust,Elemental,5,2,ability,Gust,1,10,pathfinder.ability.waterjet,A strong gust of wind whips past the enemy.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.scorch,Elemental,5,3,ability,Scorch,1,15,pathfinder.ability.gust,Light a fire and watch the enemy burn!
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.fundamental-harmony,Elemental,5,4,ability,Fundamental Harmony,1,20,pathfinder.ability.scorch,Passive: Increase damage from offensive Elemental spells.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.detect-elemental,Elemental,5,5,ability,Detect Elemental,1,25,pathfinder.ability.fundamental-harmony,"Cast outside combat. For 50 steps, encounters with Elemental enemies may be detected in time to fight or avoid them. Casting another Detect spell replaces this one."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.promotion.diviner,Diviner,5.5,7,promotion,Promote: Diviner,2,30,pathfinder.ability.gust; pathfinder.ability.control-z,
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.intensify-elements,Diviner,6,0,ability,Intensify Elements,1,,,Passive: Taking elemental damage empowers the next spell of that school.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.chronology,Diviner,6,1,ability,Chronology,1,5,pathfinder.ability.intensify-elements,Passive: Add the Intelligence modifier to initiative rolls.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.rating.magic.1,Diviner,6,2,rating,+10 Magic,1,,pathfinder.ability.chronology,Permanently increase Magic by 10.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.blinding-fog,Diviner,6,3,ability,Blinding Fog,1,15,pathfinder.rating.magic.1,"The enemy is surrounding in a thick fog, lowering the chance to hit on a melee attack."
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.geomancy,Diviner,6,4,ability,Geomancy,1,20,pathfinder.ability.blinding-fog,Ask the earth for useful quest information or direction.
Pathfinder,Base,,,0,1,1,1,1,1,1,1,2,2,Dagger; Club; Polearm; Hammer; Staff,Shield; Tome,Cloth; Light; Medium,Cloth; Light; Medium,"In philosophy, naturalism is the belief that only natural laws and forces operate in the universe. A pathfinder embraces this idea by being attuned to one or more of the various aspects of nature, mainly the 4 classical elements: Earth, Wind, Water, and Fire.",pathfinder.ability.control-z,Diviner,6,5,ability,Control Z,1,25,pathfinder.ability.geomancy,Undo the last damaging action against you as if it never happened.
