Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.cross-block,Dual Wield,1,5,ability,Cross Block,1,50,weapon-master.ability.momentum,Passive: Cross two weapons to block attacks. A complete block can disarm the attacker.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.parry,Grandmaster,1.5,0,ability,Parry,1,,,Passive: Chance to deflect some or all damage from an incoming melee attack. Cannot Parry while wielding a shield.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.rating.defense-1,Grandmaster,1.5,1,rating,+20 Defense,1,,weapon-master.ability.parry,Permanently increase Defense by 20.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.true-piercing-strike,Grandmaster,1.5,6,ability,True Piercing Strike,1,55,weapon-master.ability.cross-block; weapon-master.ability.maim,"Attack that is guaranteed to hit and that pierces the enemy's defenses, ignoring armor and defenses but reduces weapon damage."
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.promotion.grandmaster-of-arms,Grandmaster,1.5,7,promotion,Promote: Grandmaster of Arms,3,60,weapon-master.ability.true-piercing-strike,
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.duelist,Duelist,2,2,ability,Duelist,1,35,weapon-master.rating.defense-1,"Passive: Gain accuracy, critical chance, and melee damage while wielding a one-handed weapon without a shield."
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.blind-fighting,Duelist,2,3,ability,Blind Fighting,1,40,weapon-master.ability.duelist,Passive: Reduce Blind's accuracy penalty and make Blind less likely to be inflicted.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.retort,Duelist,2,4,ability,Retort,1,45,weapon-master.ability.blind-fighting,Passive: Add your Intelligence modifier to Parry chance.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.maim,Duelist,2,5,ability,Maim,1,50,weapon-master.ability.retort,"Target the foe's main hand, rendering it unusable. A critical hit deals triple damage."
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.iron-palm,Weapon Arts,3,0,ability,Iron Palm,1,,,A fist discipline art that disrupts the target's attack and hardens your stance as mastery grows.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.hemorrhage,Weapon Arts,3,1,ability,Hemorrhage,1,,,A dagger discipline art that opens and worsens bleeding wounds.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.riposte-line,Weapon Arts,3,2,ability,Riposte Line,1,,,A sword discipline art that strikes and prepares a brief counter line.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.low-sweep,Weapon Arts,3,3,ability,Low Sweep,1,,,A club discipline art that disrupts footing with speed pressure and prone chances.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.guard-cleaver,Weapon Arts,3,4,ability,Guard Cleaver,1,,,A longsword discipline art that cuts through and weakens guard.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.reavers-mark,Weapon Arts,3,5,ability,Reaver's Mark,1,,,A battle axe discipline art that marks a foe to take increased weapon pressure.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.brace,Weapon Arts,3,6,ability,Brace,1,,,A polearm discipline art that prepares a defensive counter stance.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.anvil-strike,Weapon Arts,3,7,ability,Anvil Strike,1,,,A hammer discipline art that crushes defense and can suppress guard at mastery.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.iron-palm-2,Weapon Arts,4,0,ability,Iron Palm 2,1,,weapon-master.ability.iron-palm,A mastered palm strike with greater force and discipline scaling.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.hemorrhage-2,Weapon Arts,4,1,ability,Hemorrhage 2,1,,weapon-master.ability.hemorrhage,A mastered dagger cut with greater force before it opens a deep wound.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.riposte-line-2,Weapon Arts,4,2,ability,Riposte Line 2,1,,weapon-master.ability.riposte-line,A mastered sword counter-line with greater damage and precision.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.low-sweep-2,Weapon Arts,4,3,ability,Low Sweep 2,1,,weapon-master.ability.low-sweep,A mastered sweep with greater impact against the target's footing.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.guard-cleaver-2,Weapon Arts,4,4,ability,Guard Cleaver 2,1,,weapon-master.ability.guard-cleaver,A mastered longsword blow with greater force against an enemy's guard.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.reavers-mark-2,Weapon Arts,4,5,ability,Reaver's Mark 2,1,,weapon-master.ability.reavers-mark,A mastered reaping strike that deepens the mark left on its target.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.brace-2,Weapon Arts,4,6,ability,Brace 2,1,,weapon-master.ability.brace,A mastered defensive brace with greater force behind its answering strike.
Weapon Master,First Promotion,Warrior,,2,1,0,1,0,2,4,2,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Weapon Masters focus on disciplined weapon technique. They can pursue forceful two-handed attacks, specialize in dual wielding, or perfect one-handed dueling. Since Weapon Masters rely on agility, they lose the ability to wear heavy armor and shields.",weapon-master.ability.anvil-strike-2,Weapon Arts,4,7,ability,Anvil Strike 2,1,,weapon-master.ability.anvil-strike,A mastered hammer blow with greater impact against armor and balance.
