Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.sanctuary,Safe Passage,1,3,ability,Sanctuary,1,75,seeker.ability.safe-passage,Return to town from anywhere in the dungeon.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.sanctuary-route,Safe Passage,1,4,talent,Sanctuary Route,1,80,seeker.ability.sanctuary,Safe Passage lasts one additional turn.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.resist-all,Safe Passage,1,5,ability,Resist All,1,85,seeker.talent.sanctuary-route,"Increase all elemental, Shadow, and Holy resistances by 50% for 5 turns."
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.master-cartographer,Safe Passage,1,6,talent,Master Cartographer,2,90,seeker.ability.resist-all,Safe Passage reaches full strength at 35% mapped instead of 50%.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.inspect,Revelation,2,0,ability,Inspect,1,,,"Your attention to detail allows you to inspect aspects of the enemy, possibly revealing a tender spot."
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.practiced-inspection,Revelation,2,1,talent,Practiced Inspection,1,65,seeker.ability.inspect,Inspect records four Case Journal progress instead of three.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.deductive-strike,Revelation,2,2,ability,Deductive Strike,1,70,seeker.talent.practiced-inspection,"Strike for 110% weapon damage, rising to 135% against a Weakness Brief target."
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.patient-deduction,Revelation,2,3,talent,Patient Deduction,1,75,seeker.ability.deductive-strike,Deductive Strike reaches full power against Known Tells at 25 Case progress.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.foregone-conclusion,Revelation,2,4,ability,Foregone Conclusion,2,80,seeker.talent.patient-deduction,Spend all Revelation on a target to reduce Attack and Magic for three turns.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.proven-case,Revelation,2,5,talent,Proven Case,1,85,seeker.ability.foregone-conclusion,Foregone Conclusion reduces each rating by eight per Revelation instead of six.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.inevitable-conclusion,Revelation,2,6,talent,Inevitable Conclusion,1,90,seeker.talent.proven-case,Foregone Conclusion lasts four turns instead of three.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.third-eye,Judgment,3,0,ability,Third Eye,1,,,Passive: Add Intelligence to critical-hit and dodge chance calculations.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.weaken-mind,Judgment,3,1,ability,Weaken Mind,1,65,seeker.ability.third-eye,"Attack the enemy's mind, diminishing their ability to deal damage and defend against magic."
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.triple-strike,Judgment,3,2,ability,Triple Strike,1,70,seeker.ability.weaken-mind,Strike the enemy three times in quick succession.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.precise-revelation,Judgment,3,3,talent,Precise Revelation,1,75,seeker.ability.triple-strike,Committed Revelation grants five accuracy points per stack instead of four.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.ability.true-piercing-strike,Judgment,3,4,ability,True Piercing Strike,1,80,seeker.talent.precise-revelation,"Attack that is guaranteed to hit and that pierces the enemy's defenses, ignoring armor and defenses but reduces weapon damage."
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.conserved-insight,Judgment,3,5,talent,Conserved Insight,1,85,seeker.ability.true-piercing-strike,A missed Revelation payoff restores one committed stack.
Seeker,Second Promotion,Inquisitor,Eyes of the Unseen,2,1,0,2,1,1,3,2,2,3,Dagger; Sword; Club,Shield,Light; Medium,Light; Medium,"Seekers are very good at moving through the dungeon, being able to levitate, locate other characters, and teleport. They can't directly kill monsters with their magical abilities, but a Seeker does well with a weapon in hand. They are also the best at mapping the dungeon and detecting any types of 'anomalies' they may encounter in the depths.",seeker.talent.exposed-truth,Judgment,3,6,talent,Exposed Truth,1,90,seeker.talent.conserved-insight,A successful Revelation payoff reduces Defense by two per stack for three turns.
